idML,ref_date,geo,noc_code,noc_desc,job_char,total_vacancies,predicted_vacancies
3138806,2015-07-01,Canada,7,"Trades, transport and equipment operators and related occupations",Part-time,8600.0,
3157952,2015-07-01,Canada,8,"Natural resources, agriculture and related production occupations","Type of work, all types",15360.0,
3157955,2015-07-01,Canada,8,"Natural resources, agriculture and related production occupations",Full-time,13205.0,
3157958,2015-07-01,Canada,8,"Natural resources, agriculture and related production occupations",Part-time,2155.0,
3165134,2015-07-01,Canada,9,Occupations in manufacturing and utilities,"Type of work, all types",19865.0,
3165137,2015-07-01,Canada,9,Occupations in manufacturing and utilities,Full-time,18535.0,
3165140,2015-07-01,Canada,9,Occupations in manufacturing and utilities,Part-time,1330.0,
3178168,2015-07-01,Newfoundland and Labrador,101,"Total, all occupations","Type of work, all types",5430.0,
3178171,2015-07-01,Newfoundland and Labrador,101,"Total, all occupations",Full-time,3250.0,
3178174,2015-07-01,Newfoundland and Labrador,101,"Total, all occupations",Part-time,2180.0,
3179631,2015-07-01,Newfoundland and Labrador,1,"Business, finance and administration occupations","Type of work, all types",420.0,
3179634,2015-07-01,Newfoundland and Labrador,1,"Business, finance and administration occupations",Full-time,380.0,
3179637,2015-07-01,Newfoundland and Labrador,1,"Business, finance and administration occupations",Part-time,40.0,
3192266,2015-07-01,Newfoundland and Labrador,2,Natural and applied sciences and related occupations,"Type of work, all types",240.0,
3192269,2015-07-01,Newfoundland and Labrador,2,Natural and applied sciences and related occupations,Full-time,225.0,
3205167,2015-07-01,Newfoundland and Labrador,3,Health occupations,"Type of work, all types",720.0,
3205170,2015-07-01,Newfoundland and Labrador,3,Health occupations,Full-time,340.0,
3205173,2015-07-01,Newfoundland and Labrador,3,Health occupations,Part-time,380.0,
3213945,2015-07-01,Newfoundland and Labrador,4,"Occupations in education, law and social, community and government services","Type of work, all types",355.0,
3213948,2015-07-01,Newfoundland and Labrador,4,"Occupations in education, law and social, community and government services",Full-time,265.0,
3213951,2015-07-01,Newfoundland and Labrador,4,"Occupations in education, law and social, community and government services",Part-time,95.0,
3234427,2015-07-01,Newfoundland and Labrador,6,Sales and service occupations,"Type of work, all types",2400.0,
3234430,2015-07-01,Newfoundland and Labrador,6,Sales and service occupations,Full-time,975.0,
3234433,2015-07-01,Newfoundland and Labrador,6,Sales and service occupations,Part-time,1425.0,
3248392,2015-07-01,Newfoundland and Labrador,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",910.0,
3248395,2015-07-01,Newfoundland and Labrador,7,"Trades, transport and equipment operators and related occupations",Full-time,790.0,
3274726,2015-07-01,Newfoundland and Labrador,9,Occupations in manufacturing and utilities,"Type of work, all types",135.0,
3274732,2015-07-01,Newfoundland and Labrador,9,Occupations in manufacturing and utilities,Part-time,35.0,
3287760,2015-07-01,Prince Edward Island,101,"Total, all occupations","Type of work, all types",1625.0,
3287763,2015-07-01,Prince Edward Island,101,"Total, all occupations",Full-time,930.0,
3287766,2015-07-01,Prince Edward Island,101,"Total, all occupations",Part-time,695.0,
3289223,2015-07-01,Prince Edward Island,1,"Business, finance and administration occupations","Type of work, all types",80.0,
3301858,2015-07-01,Prince Edward Island,2,Natural and applied sciences and related occupations,"Type of work, all types",60.0,
3301861,2015-07-01,Prince Edward Island,2,Natural and applied sciences and related occupations,Full-time,50.0,
3344019,2015-07-01,Prince Edward Island,6,Sales and service occupations,"Type of work, all types",695.0,
3384318,2015-07-01,Prince Edward Island,9,Occupations in manufacturing and utilities,"Type of work, all types",205.0,
3384321,2015-07-01,Prince Edward Island,9,Occupations in manufacturing and utilities,Full-time,200.0,
3397352,2015-07-01,Nova Scotia,101,"Total, all occupations","Type of work, all types",11495.0,
3397355,2015-07-01,Nova Scotia,101,"Total, all occupations",Full-time,7220.0,
3397358,2015-07-01,Nova Scotia,101,"Total, all occupations",Part-time,4275.0,
3398815,2015-07-01,Nova Scotia,1,"Business, finance and administration occupations","Type of work, all types",950.0,
3398818,2015-07-01,Nova Scotia,1,"Business, finance and administration occupations",Full-time,720.0,
3411450,2015-07-01,Nova Scotia,2,Natural and applied sciences and related occupations,"Type of work, all types",535.0,
3411453,2015-07-01,Nova Scotia,2,Natural and applied sciences and related occupations,Full-time,520.0,
3424351,2015-07-01,Nova Scotia,3,Health occupations,"Type of work, all types",995.0,
3424354,2015-07-01,Nova Scotia,3,Health occupations,Full-time,465.0,
3424357,2015-07-01,Nova Scotia,3,Health occupations,Part-time,525.0,
3433129,2015-07-01,Nova Scotia,4,"Occupations in education, law and social, community and government services","Type of work, all types",800.0,
3433135,2015-07-01,Nova Scotia,4,"Occupations in education, law and social, community and government services",Part-time,255.0,
3453611,2015-07-01,Nova Scotia,6,Sales and service occupations,"Type of work, all types",4880.0,
3453614,2015-07-01,Nova Scotia,6,Sales and service occupations,Full-time,2415.0,
3453617,2015-07-01,Nova Scotia,6,Sales and service occupations,Part-time,2465.0,
3467576,2015-07-01,Nova Scotia,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",1880.0,
3467579,2015-07-01,Nova Scotia,7,"Trades, transport and equipment operators and related occupations",Full-time,1455.0,
3467582,2015-07-01,Nova Scotia,7,"Trades, transport and equipment operators and related occupations",Part-time,425.0,
3493910,2015-07-01,Nova Scotia,9,Occupations in manufacturing and utilities,"Type of work, all types",595.0,
3493913,2015-07-01,Nova Scotia,9,Occupations in manufacturing and utilities,Full-time,440.0,
3506944,2015-07-01,New Brunswick,101,"Total, all occupations","Type of work, all types",7700.0,
3506947,2015-07-01,New Brunswick,101,"Total, all occupations",Full-time,4875.0,
3506950,2015-07-01,New Brunswick,101,"Total, all occupations",Part-time,2825.0,
3508407,2015-07-01,New Brunswick,1,"Business, finance and administration occupations","Type of work, all types",460.0,
3508410,2015-07-01,New Brunswick,1,"Business, finance and administration occupations",Full-time,350.0,
3521042,2015-07-01,New Brunswick,2,Natural and applied sciences and related occupations,"Type of work, all types",365.0,
3521045,2015-07-01,New Brunswick,2,Natural and applied sciences and related occupations,Full-time,345.0,
3533943,2015-07-01,New Brunswick,3,Health occupations,"Type of work, all types",435.0,
3533946,2015-07-01,New Brunswick,3,Health occupations,Full-time,150.0,
3533949,2015-07-01,New Brunswick,3,Health occupations,Part-time,285.0,
3542721,2015-07-01,New Brunswick,4,"Occupations in education, law and social, community and government services","Type of work, all types",375.0,
3542724,2015-07-01,New Brunswick,4,"Occupations in education, law and social, community and government services",Full-time,170.0,
3554691,2015-07-01,New Brunswick,5,"Occupations in art, culture, recreation and sport","Type of work, all types",185.0,
3563203,2015-07-01,New Brunswick,6,Sales and service occupations,"Type of work, all types",3000.0,
3563206,2015-07-01,New Brunswick,6,Sales and service occupations,Full-time,1385.0,
3563209,2015-07-01,New Brunswick,6,Sales and service occupations,Part-time,1615.0,
3577168,2015-07-01,New Brunswick,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",1065.0,
3577171,2015-07-01,New Brunswick,7,"Trades, transport and equipment operators and related occupations",Full-time,915.0,
3603502,2015-07-01,New Brunswick,9,Occupations in manufacturing and utilities,"Type of work, all types",1140.0,
3603505,2015-07-01,New Brunswick,9,Occupations in manufacturing and utilities,Full-time,1115.0,
3616536,2015-07-01,Quebec,101,"Total, all occupations","Type of work, all types",61670.0,
3616539,2015-07-01,Quebec,101,"Total, all occupations",Full-time,44560.0,
3616542,2015-07-01,Quebec,101,"Total, all occupations",Part-time,17115.0,
3617999,2015-07-01,Quebec,1,"Business, finance and administration occupations","Type of work, all types",8405.0,
3618002,2015-07-01,Quebec,1,"Business, finance and administration occupations",Full-time,7200.0,
3618005,2015-07-01,Quebec,1,"Business, finance and administration occupations",Part-time,1205.0,
3630634,2015-07-01,Quebec,2,Natural and applied sciences and related occupations,"Type of work, all types",5775.0,
3630637,2015-07-01,Quebec,2,Natural and applied sciences and related occupations,Full-time,5470.0,
3643535,2015-07-01,Quebec,3,Health occupations,"Type of work, all types",4075.0,
3643538,2015-07-01,Quebec,3,Health occupations,Full-time,2255.0,
3643541,2015-07-01,Quebec,3,Health occupations,Part-time,1815.0,
3652313,2015-07-01,Quebec,4,"Occupations in education, law and social, community and government services","Type of work, all types",2915.0,
3652316,2015-07-01,Quebec,4,"Occupations in education, law and social, community and government services",Full-time,2035.0,
3652319,2015-07-01,Quebec,4,"Occupations in education, law and social, community and government services",Part-time,880.0,
3664283,2015-07-01,Quebec,5,"Occupations in art, culture, recreation and sport","Type of work, all types",1735.0,
3664286,2015-07-01,Quebec,5,"Occupations in art, culture, recreation and sport",Full-time,1170.0,
3672795,2015-07-01,Quebec,6,Sales and service occupations,"Type of work, all types",21475.0,
3672798,2015-07-01,Quebec,6,Sales and service occupations,Full-time,11590.0,
3672801,2015-07-01,Quebec,6,Sales and service occupations,Part-time,9885.0,
3686760,2015-07-01,Quebec,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",8525.0,
3686763,2015-07-01,Quebec,7,"Trades, transport and equipment operators and related occupations",Full-time,6990.0,
3686766,2015-07-01,Quebec,7,"Trades, transport and equipment operators and related occupations",Part-time,1535.0,
3713094,2015-07-01,Quebec,9,Occupations in manufacturing and utilities,"Type of work, all types",5055.0,
3713097,2015-07-01,Quebec,9,Occupations in manufacturing and utilities,Full-time,4830.0,
3726128,2015-07-01,Ontario,101,"Total, all occupations","Type of work, all types",156600.0,
3726131,2015-07-01,Ontario,101,"Total, all occupations",Full-time,101440.0,
3726134,2015-07-01,Ontario,101,"Total, all occupations",Part-time,55160.0,
3726261,2015-07-01,Ontario,0,Legislative and senior management occupations,"Type of work, all types",425.0,
3726264,2015-07-01,Ontario,0,Legislative and senior management occupations,Full-time,415.0,
3727591,2015-07-01,Ontario,1,"Business, finance and administration occupations","Type of work, all types",20810.0,
3727594,2015-07-01,Ontario,1,"Business, finance and administration occupations",Full-time,17250.0,
3727597,2015-07-01,Ontario,1,"Business, finance and administration occupations",Part-time,3560.0,
3740226,2015-07-01,Ontario,2,Natural and applied sciences and related occupations,"Type of work, all types",11770.0,
3740229,2015-07-01,Ontario,2,Natural and applied sciences and related occupations,Full-time,11375.0,
3740232,2015-07-01,Ontario,2,Natural and applied sciences and related occupations,Part-time,395.0,
3753127,2015-07-01,Ontario,3,Health occupations,"Type of work, all types",8325.0,
3753130,2015-07-01,Ontario,3,Health occupations,Full-time,2835.0,
3753133,2015-07-01,Ontario,3,Health occupations,Part-time,5490.0,
3761905,2015-07-01,Ontario,4,"Occupations in education, law and social, community and government services","Type of work, all types",7710.0,
3761908,2015-07-01,Ontario,4,"Occupations in education, law and social, community and government services",Full-time,4170.0,
3761911,2015-07-01,Ontario,4,"Occupations in education, law and social, community and government services",Part-time,3540.0,
3773875,2015-07-01,Ontario,5,"Occupations in art, culture, recreation and sport","Type of work, all types",2270.0,
3773878,2015-07-01,Ontario,5,"Occupations in art, culture, recreation and sport",Full-time,1335.0,
3773881,2015-07-01,Ontario,5,"Occupations in art, culture, recreation and sport",Part-time,930.0,
