ref_date,geo,noc_code,noc_desc,job_char,total_vacancies,sentiment_score,predicted_total_vacancies
2019-01-01,Saskatchewan,8,"Natural resources, agriculture and related production occupations","Type of work, all types",620.0,1.826354,
2019-01-01,Saskatchewan,9,Occupations in manufacturing and utilities,Full-time,205.0,1.826354,
2019-01-01,Saskatchewan,9,Occupations in manufacturing and utilities,"Type of work, all types",220.0,1.826354,
2019-01-01,Saskatchewan,101,"Total, all occupations",Full-time,6450.0,1.826354,
2019-01-01,Saskatchewan,101,"Total, all occupations",Part-time,2445.0,1.826354,
2019-01-01,Saskatchewan,101,"Total, all occupations","Type of work, all types",8890.0,1.826354,
2019-01-01,Yukon,1,"Business, finance and administration occupations",Full-time,85.0,1.826354,
2019-01-01,Yukon,1,"Business, finance and administration occupations","Type of work, all types",90.0,1.826354,
2019-01-01,Yukon,3,Health occupations,Full-time,25.0,1.826354,
2019-01-01,Yukon,3,Health occupations,Part-time,5.0,1.826354,
2019-01-01,Yukon,3,Health occupations,"Type of work, all types",35.0,1.826354,
2019-01-01,Yukon,6,Sales and service occupations,"Type of work, all types",270.0,1.826354,
2019-01-01,Yukon,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",135.0,1.826354,
2019-01-01,Yukon,101,"Total, all occupations",Full-time,550.0,1.826354,
2019-01-01,Yukon,101,"Total, all occupations","Type of work, all types",735.0,1.826354,
2019-04-01,Alberta,0,Legislative and senior management occupations,Full-time,210.0,1.826354,
2019-04-01,Alberta,0,Legislative and senior management occupations,"Type of work, all types",210.0,1.826354,
2019-04-01,Alberta,1,"Business, finance and administration occupations",Full-time,5920.0,1.826354,
2019-04-01,Alberta,1,"Business, finance and administration occupations",Part-time,800.0,1.826354,
2019-04-01,Alberta,1,"Business, finance and administration occupations","Type of work, all types",6715.0,1.826354,
2019-04-01,Alberta,2,Natural and applied sciences and related occupations,Full-time,4750.0,1.826354,
2019-04-01,Alberta,2,Natural and applied sciences and related occupations,"Type of work, all types",4995.0,1.826354,
2019-04-01,Alberta,3,Health occupations,Full-time,1325.0,1.826354,
2019-04-01,Alberta,3,Health occupations,Part-time,1040.0,1.826354,
2019-04-01,Alberta,3,Health occupations,"Type of work, all types",2365.0,1.826354,
2019-04-01,Alberta,4,"Occupations in education, law and social, community and government services",Full-time,2260.0,1.826354,
2019-04-01,Alberta,4,"Occupations in education, law and social, community and government services",Part-time,1300.0,1.826354,
2019-04-01,Alberta,4,"Occupations in education, law and social, community and government services","Type of work, all types",3560.0,1.826354,
2019-04-01,Alberta,5,"Occupations in art, culture, recreation and sport",Full-time,605.0,1.826354,
2019-04-01,Alberta,5,"Occupations in art, culture, recreation and sport",Part-time,565.0,1.826354,
2019-04-01,Alberta,5,"Occupations in art, culture, recreation and sport","Type of work, all types",1170.0,1.826354,
2019-04-01,Alberta,6,Sales and service occupations,Full-time,13925.0,1.826354,
2019-04-01,Alberta,6,Sales and service occupations,Part-time,8765.0,1.826354,
2019-04-01,Alberta,6,Sales and service occupations,"Type of work, all types",22695.0,1.826354,
2019-04-01,Alberta,7,"Trades, transport and equipment operators and related occupations",Full-time,12470.0,1.826354,
2019-04-01,Alberta,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",13265.0,1.826354,
2019-04-01,Alberta,8,"Natural resources, agriculture and related production occupations",Full-time,3325.0,1.826354,
2019-04-01,Alberta,8,"Natural resources, agriculture and related production occupations","Type of work, all types",3475.0,1.826354,
2019-04-01,Alberta,9,Occupations in manufacturing and utilities,Full-time,1470.0,1.826354,
2019-04-01,Alberta,9,Occupations in manufacturing and utilities,"Type of work, all types",1570.0,1.826354,
2019-04-01,Alberta,101,"Total, all occupations",Full-time,46275.0,1.826354,
2019-04-01,Alberta,101,"Total, all occupations",Part-time,13770.0,1.826354,
2019-04-01,Alberta,101,"Total, all occupations","Type of work, all types",60045.0,1.826354,
2019-04-01,British Columbia,1,"Business, finance and administration occupations",Full-time,8895.0,1.826354,
2019-04-01,British Columbia,1,"Business, finance and administration occupations",Part-time,2265.0,1.826354,
2019-04-01,British Columbia,1,"Business, finance and administration occupations","Type of work, all types",11160.0,1.826354,
2019-04-01,British Columbia,2,Natural and applied sciences and related occupations,Full-time,6865.0,1.826354,
2019-04-01,British Columbia,2,Natural and applied sciences and related occupations,"Type of work, all types",7055.0,1.826354,
2019-04-01,British Columbia,3,Health occupations,Full-time,3305.0,1.826354,
2019-04-01,British Columbia,3,Health occupations,Part-time,3175.0,1.826354,
2019-04-01,British Columbia,3,Health occupations,"Type of work, all types",6480.0,1.826354,
2019-04-01,British Columbia,4,"Occupations in education, law and social, community and government services",Full-time,3690.0,1.826354,
2019-04-01,British Columbia,4,"Occupations in education, law and social, community and government services",Part-time,3000.0,1.826354,
2019-04-01,British Columbia,4,"Occupations in education, law and social, community and government services","Type of work, all types",6690.0,1.826354,
2019-04-01,British Columbia,5,"Occupations in art, culture, recreation and sport",Full-time,1975.0,1.826354,
2019-04-01,British Columbia,5,"Occupations in art, culture, recreation and sport",Part-time,1185.0,1.826354,
2019-04-01,British Columbia,5,"Occupations in art, culture, recreation and sport","Type of work, all types",3155.0,1.826354,
2019-04-01,British Columbia,6,Sales and service occupations,Full-time,26360.0,1.826354,
2019-04-01,British Columbia,6,Sales and service occupations,Part-time,14480.0,1.826354,
2019-04-01,British Columbia,6,Sales and service occupations,"Type of work, all types",40840.0,1.826354,
2019-04-01,British Columbia,7,"Trades, transport and equipment operators and related occupations",Full-time,22385.0,1.826354,
2019-04-01,British Columbia,7,"Trades, transport and equipment operators and related occupations",Part-time,1285.0,1.826354,
2019-04-01,British Columbia,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",23670.0,1.826354,
2019-04-01,British Columbia,8,"Natural resources, agriculture and related production occupations",Full-time,4410.0,1.826354,
2019-04-01,British Columbia,8,"Natural resources, agriculture and related production occupations","Type of work, all types",5095.0,1.826354,
2019-04-01,British Columbia,9,Occupations in manufacturing and utilities,Full-time,3515.0,1.826354,
2019-04-01,British Columbia,9,Occupations in manufacturing and utilities,Part-time,265.0,1.826354,
2019-04-01,British Columbia,9,Occupations in manufacturing and utilities,"Type of work, all types",3775.0,1.826354,
2019-04-01,British Columbia,101,"Total, all occupations",Full-time,81815.0,1.826354,
2019-04-01,British Columbia,101,"Total, all occupations",Part-time,26530.0,1.826354,
2019-04-01,British Columbia,101,"Total, all occupations","Type of work, all types",108345.0,1.826354,
2019-04-01,Canada,0,Legislative and senior management occupations,Full-time,1305.0,1.826354,
2019-04-01,Canada,0,Legislative and senior management occupations,"Type of work, all types",1365.0,1.826354,
2019-04-01,Canada,1,"Business, finance and administration occupations",Full-time,59445.0,1.826354,
2019-04-01,Canada,1,"Business, finance and administration occupations",Part-time,8845.0,1.826354,
2019-04-01,Canada,1,"Business, finance and administration occupations","Type of work, all types",68290.0,1.826354,
2019-04-01,Canada,2,Natural and applied sciences and related occupations,Full-time,44690.0,1.826354,
2019-04-01,Canada,2,Natural and applied sciences and related occupations,Part-time,1045.0,1.826354,
2019-04-01,Canada,2,Natural and applied sciences and related occupations,"Type of work, all types",45730.0,1.826354,
2019-04-01,Canada,3,Health occupations,Full-time,18950.0,1.826354,
2019-04-01,Canada,3,Health occupations,Part-time,24515.0,1.826354,
2019-04-01,Canada,3,Health occupations,"Type of work, all types",43465.0,1.826354,
2019-04-01,Canada,4,"Occupations in education, law and social, community and government services",Full-time,22270.0,1.826354,
2019-04-01,Canada,4,"Occupations in education, law and social, community and government services",Part-time,14725.0,1.826354,
2019-04-01,Canada,4,"Occupations in education, law and social, community and government services","Type of work, all types",36990.0,1.826354,
2019-04-01,Canada,5,"Occupations in art, culture, recreation and sport",Full-time,9620.0,1.826354,
2019-04-01,Canada,5,"Occupations in art, culture, recreation and sport",Part-time,4625.0,1.826354,
2019-04-01,Canada,5,"Occupations in art, culture, recreation and sport","Type of work, all types",14245.0,1.826354,
2019-04-01,Canada,6,Sales and service occupations,Full-time,117430.0,1.826354,
2019-04-01,Canada,6,Sales and service occupations,Part-time,87180.0,1.826354,
2019-04-01,Canada,6,Sales and service occupations,"Type of work, all types",204615.0,1.826354,
2019-04-01,Canada,7,"Trades, transport and equipment operators and related occupations",Full-time,101695.0,1.826354,
2019-04-01,Canada,7,"Trades, transport and equipment operators and related occupations",Part-time,9545.0,1.826354,
2019-04-01,Canada,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",111240.0,1.826354,
2019-04-01,Canada,8,"Natural resources, agriculture and related production occupations",Full-time,22650.0,1.826354,
2019-04-01,Canada,8,"Natural resources, agriculture and related production occupations",Part-time,2050.0,1.826354,
2019-04-01,Canada,8,"Natural resources, agriculture and related production occupations","Type of work, all types",24700.0,1.826354,
2019-04-01,Canada,9,Occupations in manufacturing and utilities,Full-time,29910.0,1.826354,
2019-04-01,Canada,9,Occupations in manufacturing and utilities,Part-time,1360.0,1.826354,
2019-04-01,Canada,9,Occupations in manufacturing and utilities,"Type of work, all types",31270.0,1.826354,
2019-04-01,Canada,101,"Total, all occupations",Full-time,428920.0,1.826354,
2019-04-01,Canada,101,"Total, all occupations",Part-time,155520.0,1.826354,
2019-04-01,Canada,101,"Total, all occupations","Type of work, all types",584445.0,1.826354,
2019-04-01,Manitoba,0,Legislative and senior management occupations,Full-time,30.0,1.826354,
2019-04-01,Manitoba,0,Legislative and senior management occupations,"Type of work, all types",30.0,1.826354,
2019-04-01,Manitoba,1,"Business, finance and administration occupations",Full-time,1385.0,1.826354,
2019-04-01,Manitoba,1,"Business, finance and administration occupations","Type of work, all types",1740.0,1.826354,
2019-04-01,Manitoba,2,Natural and applied sciences and related occupations,Full-time,710.0,1.826354,
2019-04-01,Manitoba,2,Natural and applied sciences and related occupations,"Type of work, all types",720.0,1.826354,
2019-04-01,Manitoba,3,Health occupations,Full-time,830.0,1.826354,
2019-04-01,Manitoba,3,Health occupations,Part-time,1500.0,1.826354,
2019-04-01,Manitoba,3,Health occupations,"Type of work, all types",2335.0,1.826354,
2019-04-01,Manitoba,4,"Occupations in education, law and social, community and government services",Full-time,765.0,1.826354,
2019-04-01,Manitoba,4,"Occupations in education, law and social, community and government services","Type of work, all types",1280.0,1.826354,
2019-04-01,Manitoba,5,"Occupations in art, culture, recreation and sport",Full-time,185.0,1.826354,
2019-04-01,Manitoba,5,"Occupations in art, culture, recreation and sport",Part-time,135.0,1.826354,
2019-04-01,Manitoba,5,"Occupations in art, culture, recreation and sport","Type of work, all types",320.0,1.826354,
2019-04-01,Manitoba,6,Sales and service occupations,Full-time,2540.0,1.826354,
2019-04-01,Manitoba,6,Sales and service occupations,Part-time,2720.0,1.826354,
2019-04-01,Manitoba,6,Sales and service occupations,"Type of work, all types",5260.0,1.826354,
2019-04-01,Manitoba,7,"Trades, transport and equipment operators and related occupations",Full-time,2900.0,1.826354,
2019-04-01,Manitoba,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",3250.0,1.826354,
2019-04-01,Manitoba,8,"Natural resources, agriculture and related production occupations",Full-time,335.0,1.826354,
2019-04-01,Manitoba,8,"Natural resources, agriculture and related production occupations","Type of work, all types",385.0,1.826354,
2019-04-01,Manitoba,9,Occupations in manufacturing and utilities,Full-time,535.0,1.826354,
2019-04-01,Manitoba,9,Occupations in manufacturing and utilities,Part-time,10.0,1.826354,
2019-04-01,Manitoba,9,Occupations in manufacturing and utilities,"Type of work, all types",550.0,1.826354,
2019-04-01,Manitoba,101,"Total, all occupations",Full-time,10225.0,1.826354,
2019-04-01,Manitoba,101,"Total, all occupations",Part-time,5650.0,1.826354,
